LOCAL_DATE_CREATED,CAMPUS,LOCATION_LATITUDE,LOCATION_LONGITUDE,BUILDING_ID,BUILDING_NAME,LOCATION_NUMBER,LOCATION_DESCRIPTION,DEVICE_TYPE,BATTERY_VOLTAGE,TRANSITION_DATETIME,TPS_STATUS,LOCATION_DESCRIPTION_STATUS,NODE_STATUS,TERM_TYPE_SID,SUBTYPE_DESCRIPTION,TECH
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512701,G-LSV-5127A-Bedroom-NDE-INT,NDE,Normal,2025-06-29 15:21:33,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512702,G-LSV-5127B-Bedroom-NDE-INT,NDE,Normal,2025-06-25 21:18:10,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512703,G-LSV-5127C-Bedroom-NDE-INT,NDE,Normal,2025-07-10 02:28:03,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512704,G-LSV-5127D-Bedroom-NDE-INT,NDE,Normal,2025-07-30 10:37:51,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440070210,G-LSV-5128-GWE-L,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440070200,G-LSV-5128-GWE-R,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512800,G-LSV-5128-Suite-NDE-INT,NDE,Normal,2025-07-29 00:37:21,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512801,G-LSV-5128A-Bedroom-NDE-INT,NDE,Normal,2025-06-25 20:30:19,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512802,G-LSV-5128B-Bedroom-NDE-INT,NDE,Normal,2025-05-21 22:17:39,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512803,G-LSV-5128C-Bedroom-NDE-INT,NDE,Normal,2025-07-04 04:50:23,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512804,G-LSV-5128D-Bedroom-NDE-INT,NDE,Normal,2025-07-28 00:41:40,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440512900,G-LSV-5129-Mechanical-NDE-INT,NDE,Normal,2025-07-27 15:49:51,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063210,G-LSV-5131-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513100,G-LSV-5131-Suite-NDE-INT,NDE,Normal,2025-07-29 06:00:26,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513101,G-LSV-5131A-Bedroom-NDE-INT,NDE,Normal,2025-06-25 19:25:05,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513102,G-LSV-5131B-Bedroom-NDE-INT,NDE,Normal,2025-06-28 21:15:28,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513200,G-LSV-5132-Mechanical-NDE-INT,NDE,Normal,2025-07-29 03:53:47,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513300,G-LSV-5133-Mechanical-NDE-INT,NDE,Normal,2025-07-28 01:53:17,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063200,G-LSV-5134-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513400,G-LSV-5134-Suite-NDE-INT,NDE,Normal,2025-07-29 15:54:46,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513401,G-LSV-5134A-Bedroom-NDE-INT,NDE,Normal,2025-07-03 23:35:45,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513402,G-LSV-5134B-Bedroom-NDE-INT,NDE,Normal,2025-06-27 07:24:27,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063220,G-LSV-5135-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513500,G-LSV-5135-Suite-NDE-INT,NDE,Normal,2025-07-28 02:11:59,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513501,G-LSV-5135A-Bedroom-NDE-INT,NDE,Normal,2025-07-30 10:37:01,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513502,G-LSV-5135B-Bedroom-NDE-INT,NDE,Normal,2025-07-30 10:35:54,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513600,G-LSV-5136-Mechanical-NDE-INT,NDE,Normal,2025-07-28 11:53:38,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513700,G-LSV-5137-Mechanical-NDE-INT,NDE,Normal,2025-07-28 11:54:18,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063180,G-LSV-5138-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513800,G-LSV-5138-Suite-NDE-INT,NDE,Normal,2025-07-03 19:07:17,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513801,G-LSV-5138A-Bedroom-NDE-INT,NDE,Normal,2025-06-30 07:41:05,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513802,G-LSV-5138B-Bedroom-NDE-INT,NDE,Normal,2025-06-28 13:29:36,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440513900,G-LSV-5139-Electrical-NDE-INT,NDE,Normal,2025-07-29 18:00:31,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514000,G-LSV-5140-Electrical-NDE-INT,NDE,Normal,2025-07-26 16:03:43,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063170,G-LSV-5140-GWE-C,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514100,G-LSV-5141-Mechanical-NDE-INT,NDE,Normal,2025-07-27 00:04:43,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514200,G-LSV-5142-Mechanical-NDE-INT,NDE,Normal,2025-07-25 23:59:14,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063230,G-LSV-5143-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514300,G-LSV-5143-Suite-NDE-INT,NDE,Normal,2025-07-21 07:29:38,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514501,G-LSV-5143A-Bedroom-NDE-INT,NDE,Normal,2025-07-14 21:39:40,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514502,G-LSV-5143B-Bedroom-NDE-INT,NDE,Normal,2025-07-19 21:25:13,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440063160,G-LSV-5144-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514400,G-LSV-5144-Suite-NDE-INT,NDE,Normal,2025-07-26 19:17:11,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514401,G-LSV-5144A-Bedroom-NDE-INT,NDE,Normal,2025-06-22 07:17:44,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514402,G-LSV-5144B-Bedroom-NDE-INT,NDE,Normal,2025-07-20 17:24:50,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514600,G-LSV-5146-Mechanical-NDE-INT,NDE,Normal,2025-07-27 10:06:04,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440062240,G-LSV-5148-GWE-L,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440062250,G-LSV-5148-GWE-R,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514800,G-LSV-5148-Suite-NDE-INT,NDE,Normal,2025-07-29 17:42:41,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514801,G-LSV-5148A-Bedroom-NDE-INT,NDE,Normal,2025-07-15 15:36:50,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514802,G-LSV-5148B-Bedroom-NDE-INT,NDE,Normal,2025-07-21 15:31:21,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514803,G-LSV-5148C-Bedroom-NDE-INT,NDE,Normal,2025-07-29 14:56:31,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440514804,G-LSV-5148D-Bedroom-NDE-INT,NDE,Normal,2025-07-27 06:33:28,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515200,G-LSV-5152-Mechanical-NDE-INT,NDE,Normal,2025-07-25 12:06:17,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440074160,G-LSV-5152-PIM-X,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073200,G-LSV-5154-GWE-L,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073210,G-LSV-5154-GWE-R,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515400,G-LSV-5154-Suite-NDE-INT,NDE,Normal,2025-07-26 07:35:12,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515401,G-LSV-5154A-Bedroom-NDE-INT,NDE,Normal,2025-07-29 03:16:15,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515402,G-LSV-5154B-Bedroom-NDE-INT,NDE,Normal,2025-07-25 12:58:05,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515403,G-LSV-5154C-Bedroom-NDE-INT,NDE,Normal,2025-07-23 10:45:17,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515404,G-LSV-5154D-Bedroom-NDE-INT,NDE,Normal,2025-07-19 11:41:51,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073190,G-LSV-5156-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515600,G-LSV-5156-Suite-NDE-INT,NDE,Normal,2025-07-29 21:53:14,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515601,G-LSV-5156A-Bedroom-NDE-INT,NDE,Normal,2025-07-24 03:35:02,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515602,G-LSV-5156B-Bedroom-NDE-INT,NDE,Normal,2025-06-20 21:27:00,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440515800,G-LSV-5158-Mechanical-NDE-INT,NDE,Normal,2025-07-27 14:04:20,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073180,G-LSV-5160-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516000,G-LSV-5160-Suite-NDE-INT,NDE,Normal,2025-07-02 09:12:26,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516001,G-LSV-5160A-Bedroom-NDE-INT,NDE,Normal,2025-06-27 10:19:46,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516002,G-LSV-5160B-Bedroom-NDE-INT,NDE,Normal,2025-07-12 04:47:33,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516200,G-LSV-5162-Mechanical-NDE-INT,NDE,Normal,2025-07-26 20:09:33,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516400,G-LSV-5164-Mechanical-NDE-INT,NDE,Normal,2025-07-28 18:07:05,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073170,G-LSV-5166-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516600,G-LSV-5166-Suite-NDE-INT,NDE,Normal,2025-07-26 08:12:00,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516601,G-LSV-5166A-Bedroom-NDE-INT,NDE,Normal,2025-06-28 07:47:29,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516602,G-LSV-5166B-Bedroom-NDE-INT,NDE,Normal,2025-07-21 19:58:40,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440073160,G-LSV-5168-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516800,G-LSV-5168-Suite-NDE-INT,NDE,Normal,2025-07-30 10:23:39,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516801,G-LSV-5168A-Bedroom-NDE-INT,NDE,Normal,2025-07-30 06:07:43,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440516802,G-LSV-5168B-Bedroom-NDE-INT,NDE,Normal,2025-07-26 16:31:16,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440517000,G-LSV-5170-Mechanical-NDE-INT,NDE,Normal,2025-07-27 12:12:42,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440074170,G-LSV-5170-PIM-C,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440517200,G-LSV-5172-Mechanical-AD400-INT,AD400,Normal,2025-07-24 22:46:49,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072230,G-LSV-5174-GWE-C,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440517400,G-LSV-5174-Mechanical-NDE-INT,NDE,Normal,2025-07-27 08:40:45,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440517300,G-LSV-5178-Mechanical-NDE-INT,NDE,Normal,2025-07-27 14:19:24,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072220,G-LSV-5180-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518000,G-LSV-5180-Suite-NDE-INT,NDE,Normal,2025-07-29 10:26:57,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518001,G-LSV-5180A-Bedroom-NDE-INT,NDE,Normal,2025-07-28 20:03:22,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518002,G-LSV-5180B-Bedroom-NDE-INT,NDE,Normal,2025-07-27 18:28:16,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-04-29 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518224,G-LSV-5182-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440007400,G-LSV-5182-Telecom Room-V1000-00:06:8E:03:63:09,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440007301,G-LSV-5182-Telecom Room-V1000-00:06:8E:03:63:21,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440007200,G-LSV-5182-Telecom Room-V1000-00:06:8E:03:64:8C,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518200,G-LSV-5182-Telecom-NDE-INT,NDE,Normal,2025-07-26 03:11:50,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518600,G-LSV-5186-Electrical-AD400-INT,AD400,Normal,2025-07-28 20:12:08,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072180,G-LSV-5187-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518700,G-LSV-5187-Suite-NDE-INT,NDE,Normal,2025-07-19 14:46:47,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518701,G-LSV-5187A-Bedroom-NDE-INT,NDE,Normal,2025-07-01 12:08:24,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518702,G-LSV-5187B-Bedroom-NDE-INT,NDE,Normal,2025-06-29 07:26:33,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-04-29 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518800,G-LSV-5188-Mechanical-NDE-INT,NDE,Normal,2025-07-28 10:35:28,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440518900,G-LSV-5189-Mechanical-NDE-INT,NDE,Normal,2025-07-29 00:42:56,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-04-29 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519000,G-LSV-5190-Electrical-NDE-INT,NDE,Normal,2025-07-28 10:39:53,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519200,G-LSV-5192-Bedroom Room-NDE-INT,NDE,Normal,2025-07-22 11:34:19,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072210,G-LSV-5194-GWE-C,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519400,G-LSV-5194-Mechanical-NDE-INT,NDE,Normal,2025-07-28 20:45:15,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072190,G-LSV-5196-GWE-L,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072200,G-LSV-5196-GWE-R,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519600,G-LSV-5196-Suite-NDE-INT,NDE,Normal,2025-07-28 10:37:17,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519601,G-LSV-5196A-Bedroom-NDE-INT,NDE,Normal,2025-05-16 20:27:46,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519602,G-LSV-5196B-Bedroom-NDE-INT,NDE,Normal,2025-05-24 06:21:01,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519603,G-LSV-5196C-Bedroom-NDE-INT,NDE,Normal,2025-05-20 08:44:51,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440519604,G-LSV-5196D-Bedroom-NDE-INT,NDE,Normal,2025-05-22 04:27:04,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-02-10 00:00:00,CG,25.718009,-80.276968,0440,Lakeside Village,440072170,G-LSV-5197-GWE-L,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
